pk_teuna_fikt,thum_geografi,sug_dereh,semel_yishuv,rehov1,rehov2,bayit,zomet_ironi,kvish1,kvish2,km,zomet_lo_ironi,yehida,shnat_teuna,hodesh_teuna,shaa,sug_yom,yom_layla,yom_bashavua,humrat_teuna,sug_teuna,had_maslul,rav_maslul,mehirut_muteret,tkinut,rohav,simun_timrur,teura,mezeg_avir,pne_kvish,sug_ezem,merhak_ezem,lo_haza,ofen_haziya,mekom_haziya,kivun_haziya,mahoz,nafa,ezor_tivi,maamad_minizipali,zurat_ishuv,status_igun,x,y,average_traffic_count
2014015260,1,4,0,,,,,805,0,200,,12,2014,2,78,4,5,7,2,8,2,0,4,1,3,3,4,1,1,1,2,9,0,0,9,2,24,241,99,99,1,234891,751741,286.089285714286
2014015277,1,4,0,,,,,1,0,40,,20,2014,3,78,4,5,5,2,17,1,0,1,1,5,3,3,1,1,9,9,9,0,0,9,5,53,513,99,99,1,182850,658751,2378.85
2014015346,1,3,0,,,,,44,0,400,8017,20,2014,2,78,4,5,1,2,2,3,0,1,1,5,3,3,1,1,9,9,9,0,0,9,5,53,513,99,99,1,179264,660629,806.066532258065
2014015537,2,4,0,,,,,90,0,3560,,41,2014,1,79,4,5,7,2,5,9,0,4,0,0,3,5,1,1,9,9,9,0,0,9,7,77,77,99,99,1,250991,693102,217.981442577031
2014015601,1,4,0,,,,,4,0,990,,52,2014,3,79,4,5,2,2,4,9,0,0,0,0,5,6,9,9,9,9,9,0,0,9,4,44,442,99,99,1,176248,650265,1157.56403508772
2014015691,1,4,0,,,,,20,0,195,,20,2014,1,80,4,5,5,2,4,0,2,5,1,4,3,3,1,1,9,9,9,0,0,9,5,51,511,99,99,1,181605,667683,4129.13541666667
2014015696,2,4,0,,,,,1,0,874,,43,2014,2,80,4,5,6,2,4,0,2,5,1,3,4,3,1,1,9,9,9,0,0,9,7,77,77,99,99,1,238948,634206,1818.63055555556
2014015750,2,4,0,,,,,60,0,584,,43,2014,1,80,4,5,2,2,1,3,0,4,1,3,4,5,1,1,9,9,9,1,2,2,7,77,77,99,99,1,211690,608603,750.476525821596
2014015752,1,3,0,,,,,70,0,592,1215,12,2014,1,80,4,5,7,2,2,3,0,5,1,3,3,3,1,1,9,9,9,0,0,9,2,24,241,99,99,1,216153,751529,685.498263888889
2014015767,1,4,0,,,,,754,0,575,,14,2014,2,80,4,5,3,2,1,2,0,4,1,4,3,3,1,1,9,9,9,3,2,1,2,25,237,99,99,1,230992,737940,753.726851851852
2014016032,1,4,0,,,,,211,0,1340,,34,2014,2,81,4,5,3,2,3,3,0,5,1,3,3,5,1,1,9,9,9,0,0,9,6,26,626,99,99,1,165362,541917,87.125
2014016282,1,4,0,,,,,25,0,1850,,34,2014,3,83,4,5,4,2,8,9,0,0,0,0,5,6,9,9,6,3,9,0,0,9,6,62,623,99,99,1,175561,575034,507.849415204678
2014016347,1,4,0,,,,,79,0,279,,14,2014,4,83,4,5,7,2,4,3,0,4,1,3,3,5,1,1,9,9,9,0,0,9,2,25,237,99,99,1,230384,737317,713.503787878788
2014016351,2,4,0,,,,,55,0,145,,41,2014,2,83,4,5,5,2,5,2,0,4,1,0,3,3,1,3,9,9,9,0,0,9,7,77,77,99,99,1,201774,677176,759.858072916667
2014016372,1,3,0,,,,,65,0,186,1099,11,2014,1,84,4,5,3,2,2,0,2,5,0,3,3,3,1,1,9,9,9,0,0,9,3,32,323,99,99,1,206194,711475,874.227355072464
2014016432,1,3,0,,,,,25,2444,2091,523,34,2014,3,84,4,5,3,2,5,3,0,4,1,3,4,3,1,1,9,9,9,0,0,9,6,62,621,99,99,1,162626,591812,527.222953216374
2014016473,1,3,0,,,,,722,0,58,2293,14,2014,4,85,4,5,4,2,2,3,0,5,1,5,3,3,1,1,9,9,9,0,0,9,2,23,235,99,99,1,212981,734036,723.8125
2014016505,2,4,0,,,,,60,0,566,,43,2014,4,85,1,5,3,2,3,3,0,4,1,3,3,3,1,1,9,9,9,0,0,9,7,77,77,99,99,1,212268,607553,740.272887323944
2014016695,1,4,0,,,,,20,0,45,,52,2014,2,86,4,5,2,2,3,0,1,5,1,3,3,3,2,2,9,9,9,0,0,9,4,44,442,99,99,1,177205,655060,3971.14236111111
2014016877,1,4,0,,,,,444,,225,,51,2014,2,88,4,5,5,2,11,0,2,4,1,3,3,3,1,1,9,9,9,0,0,9,4,42,422,99,99,1,194239,668688,863.065340909091
2014016930,1,4,0,,,,,1,0,220,,52,2014,1,89,4,5,1,2,3,9,0,0,0,0,5,6,9,9,9,9,9,0,0,9,4,31,431,99,99,1,193221,648050,2301.52222222222
2014017076,1,3,0,,,,,75,77,320,3698,14,2014,3,90,4,5,7,2,2,0,3,1,1,4,3,3,1,1,9,9,9,0,0,9,2,35,235,99,99,1,214799,734806,618.76463963964
2014017137,1,3,0,,,,,5,20,12,4059,20,2014,4,91,4,5,1,2,3,3,0,2,1,3,3,3,1,1,9,9,9,0,0,9,5,51,511,99,99,1,182253,671853,1799.02298850575
2014017155,2,4,0,,,,,446,0,148,,41,2014,4,91,4,5,7,2,5,2,0,4,1,2,3,5,1,1,9,9,9,0,0,9,7,77,77,99,99,1,203738,658567,346.502777777778
2014017156,1,4,0,,,,,91,0,150,,12,2014,4,91,4,5,4,2,5,3,0,4,1,3,4,5,1,1,9,9,9,0,0,9,2,92,292,99,99,1,263566,770293,168.903985507246
2014017200,1,4,0,,,,,574,0,140,,11,2014,4,91,4,5,5,2,4,2,0,4,1,3,3,3,1,1,9,9,9,0,0,9,3,32,324,99,99,1,203103,703980,806.602272727273
2014017228,1,3,0,,,,,77,0,574,3768,14,2014,3,92,4,5,3,2,2,0,2,5,1,5,3,3,1,1,9,9,9,0,0,9,2,25,237,99,99,1,229420,741433,896.894886363636
2014017404,1,4,0,,,,,79,0,170,,12,2014,1,94,4,5,1,2,3,0,3,5,1,4,3,3,1,1,9,9,9,0,0,9,2,37,237,99,99,1,221905,741063,1123.5321969697
2014017511,1,4,0,,,,,35,0,240,,38,2014,2,95,4,5,1,2,8,9,0,0,0,0,5,6,9,9,1,1,9,0,0,9,6,12,612,99,99,1,183740,611083,487.230855855856
2014017514,2,4,0,,,,,1,0,890,,43,2014,3,95,4,5,6,2,10,1,0,4,1,3,3,3,1,1,9,9,9,0,0,9,7,77,77,99,99,1,240431,633881,1818.63055555556
2014017524,1,3,0,,,,,42,431,1024,4049,52,2014,1,96,4,5,6,2,3,0,2,6,1,5,3,3,1,1,9,9,9,0,0,9,4,44,442,99,99,1,179777,651194,754.232291666667
2014018193,1,4,0,,,,,7626,0,10,,14,2014,12,51,4,1,1,2,8,2,0,4,1,4,3,1,1,2,1,2,9,0,0,9,2,34,234,99,99,1,220052,734865,621.447916666667
2014018252,1,4,0,,,,,804,0,83,,12,2014,8,83,4,5,1,2,2,2,0,4,1,2,3,5,1,1,9,9,9,0,0,9,2,24,242,99,99,1,235166,757812,156.458333333333
2014018868,2,4,0,,,,,90,0,3167,,43,2014,7,34,4,1,1,2,3,3,0,4,1,2,3,1,1,1,9,9,9,0,0,9,7,77,77,99,99,1,242418,657710,352.276960784314
2014019508,1,4,0,,,,,232,0,820,,38,2014,8,57,4,1,2,2,8,3,0,4,1,3,3,1,1,1,1,2,9,0,0,9,6,11,611,99,99,1,166367,624141,354.7625
2014020072,1,3,0,,,,,20,0,60,8062,20,2014,10,69,4,1,6,2,2,0,2,5,1,3,3,1,1,1,9,9,9,0,0,9,5,53,513,99,99,1,177427,656553,3926.00520833333
2014020250,1,3,0,,,,,77,768,758,1365,14,2014,8,42,4,1,1,2,10,0,3,4,1,3,3,1,1,1,9,9,9,0,0,9,2,22,221,99,99,1,246673,743515,928.028409090909
2014020299,1,4,0,,,,,6,0,1855,,11,2014,8,1,4,5,2,2,10,0,2,7,1,3,3,6,1,1,9,9,9,0,0,9,3,24,324,99,99,1,203349,710020,1654.10515873016
2014020538,1,4,0,,,,,90,0,2460,,34,2014,10,31,4,1,6,2,8,9,0,0,0,0,5,11,9,9,8,9,9,0,0,9,6,24,624,99,99,1,237804,598431,262.800770308123
2014021085,1,4,0,,,,,65,0,620,,14,2014,11,75,4,5,4,2,8,2,0,4,1,4,3,5,1,1,9,2,9,0,0,9,2,22,222,99,99,1,238965,734026,839.416213768116
2014021589,1,4,0,,,,,1,0,145,,52,2014,12,63,4,1,5,2,11,9,0,0,0,0,5,11,9,9,9,9,9,0,0,9,4,32,432,99,99,1,191166,653833,2378.85
2014021779,1,4,0,,,,,40,0,2650,,52,2014,7,33,4,1,5,2,3,0,3,5,1,4,3,1,3,1,9,9,9,0,0,9,4,44,441,99,99,1,184357,643709,1020.0569047619
2014021913,1,3,0,,,,,25,293,2090,521,34,2014,8,61,4,1,5,2,2,0,3,5,1,2,3,1,1,1,9,9,9,0,0,9,6,62,621,99,99,1,162699,591678,541.663011695906
2014022286,1,3,0,,,,,4,57,1466,345,51,2014,7,44,4,1,4,2,2,0,2,1,1,5,1,1,1,1,9,9,9,0,0,9,4,41,411,99,99,1,191190,692220,1159.22171052632
2014022433,1,4,0,,,,,75,0,320,,14,2014,10,66,2,1,4,2,2,0,3,5,1,3,3,1,1,2,9,9,9,0,0,9,2,23,235,99,99,1,215557,734632,1008.78040540541
2014022676,2,4,0,,,,,436,0,50,,43,2014,12,71,4,5,3,2,2,0,3,5,1,2,3,3,1,1,9,9,9,0,0,9,1,11,111,99,99,1,217984,636868,502.882575757576
2014022993,1,4,0,,,,,411,0,131,,52,2014,10,39,3,1,6,2,2,2,0,4,1,3,3,1,1,1,9,9,9,0,0,9,4,44,441,99,99,1,184633,639436,505.747863247863
2014023031,1,4,0,,,,,4,0,1190,,20,2014,5,35,4,1,3,2,4,9,0,0,0,0,5,11,9,9,9,9,9,0,0,9,4,42,422,99,99,1,185604,666669,1149.90548245614
2014023271,1,4,0,,,,,4,,,,11,2014,7,35,4,1,4,2,8,0,2,3,1,5,3,1,1,1,5,9,9,0,0,9,4,11,411,99,99,3,191667,696438,1159.22171052632
2014023383,1,4,0,,,,,6,,1815,,11,2014,7,1,4,5,5,2,10,0,2,7,1,3,5,6,1,1,9,9,9,0,0,9,3,24,324,99,99,1,203669,706189,1799.875
2014023901,1,3,0,,,,,35,38,325,599,38,2014,11,39,4,1,1,2,2,2,0,4,1,3,3,1,1,1,9,9,9,0,0,9,6,61,612,99,99,1,190867,613239,487.230855855856
2014024010,1,4,0,,,,,40,0,1960,,34,2014,11,66,4,1,3,2,3,1,0,5,1,3,3,1,1,1,9,9,9,0,0,9,6,23,623,99,99,1,179848,582848,964.176428571429
2014024573,1,4,0,,,,,667,0,50,,14,2014,8,83,4,5,7,2,9,2,0,4,1,2,3,6,1,1,1,2,9,0,0,9,2,32,232,99,99,1,234916,715332,122.866666666667
2014025360,1,4,0,,,,,444,0,350,,51,2014,5,35,4,1,5,2,5,3,0,1,1,3,3,1,1,1,9,9,9,0,0,9,4,21,421,99,99,1,197926,680142,863.065340909091
2014025583,1,3,0,,,,,652,,,,11,2014,7,57,4,1,3,2,1,0,3,3,1,3,3,1,1,1,9,9,9,1,4,2,3,32,324,99,99,3,195124,714311,767.11858974359
2014025653,1,3,0,,,,,553,0,67,2127,51,2014,8,53,4,1,1,2,2,3,0,5,1,2,3,1,1,1,9,9,9,0,0,9,4,41,411,99,99,1,190964,685132,882.092105263158
2014025732,2,4,0,,,,,60,0,495,,43,2014,12,27,4,5,3,2,2,3,0,4,1,2,3,6,1,2,9,9,9,0,0,9,7,77,77,99,99,1,212271,601392,740.272887323944
2014025773,1,4,0,,,,,90,0,2507,,34,2014,12,58,4,1,1,2,8,2,0,4,1,3,3,1,5,2,6,1,9,0,0,9,7,77,77,99,99,1,237365,602764,352.276960784314
2014025842,1,4,0,,,,,73,0,31,,14,2014,12,60,4,1,2,2,5,2,0,4,1,3,3,1,1,1,9,9,9,0,0,9,2,23,234,99,99,1,220269,731504,773.854166666667
2014025986,1,3,0,,,,,232,0,576,3417,38,2014,6,70,4,1,3,2,1,0,2,5,1,3,3,1,1,1,3,2,9,0,0,9,6,61,614,99,99,1,161720,602510,354.56875
2014026154,1,4,0,,,,,85,0,210,,12,2014,7,27,4,1,6,2,8,0,3,4,1,1,3,1,1,1,5,9,9,0,0,9,2,24,242,99,99,1,228244,758890,862.14737654321
2014026398,1,3,0,,,,,411,410,10,1945,52,2014,10,19,4,5,6,2,9,0,3,5,0,4,3,3,1,1,9,9,9,0,0,9,4,44,442,99,99,1,178981,644035,505.747863247863
2014026484,1,4,0,,,,,40,0,2620,,52,2014,5,39,4,1,6,2,4,9,0,0,0,0,5,11,9,9,9,9,9,0,0,9,4,44,441,99,99,1,182438,641390,671.090476190476
2014026646,1,4,0,,,,,65,0,80,,11,2014,9,40,4,1,6,2,8,0,2,5,1,4,3,1,1,1,6,2,9,0,0,9,3,32,324,99,99,1,197320,706466,630.244565217391
2014026736,1,4,0,,,,,77,0,419,,14,2014,6,25,4,1,7,2,3,3,0,5,1,5,3,1,1,1,9,9,9,0,0,9,2,35,235,99,99,1,216350,735862,608.890151515152
2014026828,1,4,0,,,,,4313,0,10,,52,2014,9,35,4,1,2,2,2,0,3,4,1,3,3,1,1,1,9,9,9,0,0,9,4,43,432,99,99,3,185104,650678,745.06798245614
2014026985,1,4,0,,,,,65,0,850,,14,2014,5,66,4,1,4,2,5,3,0,4,1,3,3,1,1,1,6,1,9,0,0,9,2,22,222,99,99,1,243904,753026,839.416213768116
2014027486,1,4,0,,,,,866,0,406,,12,2014,6,57,4,1,1,2,3,2,0,4,0,3,3,1,1,1,9,9,9,0,0,9,2,12,212,99,99,1,242451,764095,408.979166666667
2014027903,1,4,0,,,,,807,0,55,,14,2014,6,88,4,5,5,2,19,3,0,4,1,3,3,5,1,1,1,9,9,0,0,9,2,22,222,99,99,1,244175,751402,295.079545454545
2014028057,1,4,0,,,,,4,0,660,,38,2014,9,39,4,1,4,2,6,9,0,0,0,0,5,11,9,9,9,9,9,0,0,9,6,61,614,99,99,1,163071,620700,1159.22171052632
2014028233,1,4,0,,,,,316,0,35,,34,2014,5,45,4,1,7,2,1,3,0,2,1,2,3,1,1,1,9,9,9,1,2,2,6,62,623,99,99,1,195765,579086,43.7708333333333
2014029074,1,3,0,,,,,4,0,1150,315,20,2014,5,39,4,1,5,2,3,0,2,3,1,0,3,1,1,1,9,9,9,0,0,9,5,52,512,99,99,1,184537,662521,1199.32894736842
2014029179,1,4,0,,,,,70,0,659,,12,2014,7,51,4,1,1,2,11,3,0,2,1,3,3,1,1,1,9,9,9,0,0,9,2,24,246,99,99,1,215998,757150,977.527777777778
2014029452,1,4,0,,,,,99,0,110,,12,2014,4,71,4,1,1,2,9,9,0,0,0,0,5,11,9,9,9,9,9,0,0,9,2,92,292,99,99,1,263369,795129,307.851851851852
2014029478,2,4,0,,,,,465,0,120,,41,2014,8,67,4,1,3,2,2,1,0,4,0,3,3,1,1,1,9,9,9,0,0,9,7,77,77,99,99,1,203779,657303,364.969696969697
2014029636,1,4,0,,,,,65,0,330,,11,2014,11,37,4,1,6,2,3,0,2,5,1,3,3,1,1,1,9,9,9,0,0,9,2,34,234,99,99,1,217242,719325,630.244565217391
2014029884,1,4,0,,,,,386,0,10,,61,2014,8,51,4,1,7,2,8,3,0,4,1,2,3,1,1,1,6,9,9,0,0,9,1,11,111,99,99,1,208164,626160,168.092592592593
2014029974,1,4,0,,,,,66,0,170,,11,2014,12,79,4,5,1,2,2,0,1,4,1,3,3,3,5,1,9,9,9,0,0,9,2,23,234,99,99,1,219032,718214,373.348214285714
2014030070,1,3,0,,,,,57,2,0,79,51,2014,10,94,4,5,2,2,1,0,2,5,1,4,3,3,1,1,9,9,9,3,3,1,4,41,411,99,99,1,187743,692414,1027.11174242424
2014031116,1,4,0,,,,,40,0,1940,,34,2014,6,84,4,5,1,2,3,0,2,5,1,3,3,3,1,1,6,2,9,0,0,9,6,62,623,99,99,1,179749,580870,971.990238095238
2014031159,1,4,0,,,,,40,0,600,,34,2014,12,75,4,5,1,2,19,1,0,4,1,3,3,5,1,1,9,9,9,0,0,9,6,27,627,99,99,1,194314,481165,971.990238095238
2014031190,1,4,0,,,,,20,0,190,,20,2014,9,96,4,5,6,2,2,1,0,5,1,3,3,3,1,1,9,9,9,0,0,9,5,51,511,99,99,1,181478,667195,3926.00520833333
2014031274,1,3,0,,,,,44,0,38,9961,61,2014,7,31,4,1,2,2,2,0,3,1,1,3,3,1,1,1,9,9,9,0,0,9,1,11,112,99,99,1,197933,633656,806.701612903226
2014031705,1,4,0,,,,,4,0,2300,,12,2014,6,67,4,1,2,2,3,0,3,5,1,4,3,1,1,1,9,9,9,0,0,9,2,24,246,99,99,1,209364,757903,1157.56403508772
2014031812,1,4,0,,,,,8944,0,30,,12,2014,6,37,4,1,7,2,11,9,0,0,0,0,5,11,9,9,9,9,9,0,0,9,2,24,244,99,99,1,230664,771285,58.875
2014031868,1,4,0,,,,,806,0,52,,14,2014,8,43,4,1,1,2,2,3,0,4,1,3,3,1,1,1,9,9,9,0,0,9,2,22,222,99,99,1,237859,751798,243.119047619048
2014032139,2,4,0,,,,,5,0,200,,41,2014,12,72,4,5,2,2,2,1,0,4,1,3,3,3,1,1,9,9,9,0,0,9,7,77,77,99,99,1,200230,668194,1747.95833333333
2014032168,1,4,0,,,,,70,0,550,,12,2014,8,47,4,1,3,2,3,0,2,5,1,4,3,1,1,1,9,9,9,0,0,9,2,24,241,99,99,1,214589,747874,966.642939814815
2014032354,1,4,0,,,,,4,0,970,,52,2014,12,77,4,5,2,2,10,9,0,0,0,0,5,6,9,9,9,9,9,0,0,9,4,42,442,99,99,1,175598,648435,1157.56403508772
2014032561,1,4,0,,,,,5,0,45,,20,2014,12,23,4,5,6,2,7,0,2,5,1,5,3,3,1,1,9,9,6,0,0,9,5,51,511,99,99,1,185473,670732,1314.64942528736
2014032648,1,4,0,,,,,85,0,166,,12,2014,12,82,4,5,4,2,1,9,0,0,0,0,5,6,9,9,9,9,9,3,2,1,2,24,242,99,99,1,224050,757896,1049.7337962963
2014032698,1,4,0,,,,,4,0,1490,,51,2014,9,14,4,5,6,2,3,0,2,5,1,3,3,3,1,1,9,9,9,0,0,9,4,41,411,99,99,1,191551,694649,905.887280701754
2014032789,1,4,0,,,,,386,,,,61,2014,12,37,4,1,6,2,11,9,0,0,0,0,5,11,9,9,9,9,9,0,0,9,1,11,111,99,99,3,211308,629828,183.275462962963
2014032874,1,4,0,,,,,4,0,1780,,11,2014,6,83,4,5,3,2,2,3,0,2,1,3,3,6,1,1,9,9,9,0,0,9,3,32,321,99,99,1,195555,722557,1149.90548245614
2014033018,2,3,0,,,,,60,,,,43,2014,11,27,4,1,2,2,2,2,0,4,1,4,3,1,2,2,9,9,9,0,0,9,7,77,77,99,99,3,225961,644465,750.476525821596
2014033100,1,4,0,,,,,4311,0,50,,52,2014,10,67,1,1,5,2,5,2,0,2,1,3,3,1,1,1,9,9,9,0,0,9,4,42,442,99,99,1,175876,648996,487.4375
2014033395,1,3,0,,,,,57,0,66,935,51,2014,9,40,4,1,6,2,2,0,3,2,1,5,3,1,1,1,9,9,9,0,0,9,4,41,411,99,99,1,194239,691840,844.558712121212
2014033497,1,4,0,,,,,79,0,239,,14,2014,9,53,4,1,4,2,2,3,0,4,1,4,3,1,1,1,9,9,9,0,0,9,2,25,237,99,99,1,226757,737002,1126.89015151515
2014033683,1,3,0,,,,,41,0,19,799,38,2014,6,78,4,1,7,2,2,0,1,4,1,5,3,1,1,1,9,9,9,0,0,9,6,61,613,99,99,1,168952,637394,294.613636363636
2014033734,2,4,0,,,,,60,0,503,,43,2014,6,70,4,1,4,2,2,2,0,4,1,4,3,1,1,1,9,9,9,0,0,9,7,77,77,99,99,1,212606,601827,751.31455399061
2014034007,1,4,0,,,,,40,0,2972,,51,2014,12,45,4,1,6,2,2,0,3,0,1,3,4,1,1,1,9,9,9,0,0,9,4,21,421,99,99,1,191622,671191,671.090476190476
2014034080,1,4,0,,,,,70,0,815,,12,2014,8,59,4,1,1,2,2,3,0,4,0,3,1,1,1,1,9,9,9,0,0,9,2,43,243,99,99,1,214171,771838,977.527777777778
2014034119,1,3,0,,,,,4,20,1000,4099,52,2014,12,96,4,5,7,2,8,9,0,0,0,0,5,6,9,9,6,9,9,0,0,9,4,44,442,99,99,1,177235,651272,718.821052631579
2014034181,1,4,0,,,,,31,0,410,,34,2014,9,5,4,5,6,2,2,2,0,2,1,3,3,5,1,1,9,9,9,0,0,9,6,62,623,99,99,1,212288,573633,364.784090909091
2014034277,1,3,0,,,,,42,4303,983,831,52,2014,6,9,1,5,4,2,2,0,3,5,1,3,3,3,1,1,9,9,9,0,0,9,4,44,442,99,99,1,178421,647608,1023.8125
2014034510,1,4,0,,,,,87,0,50,,12,2014,10,60,1,1,5,2,11,3,0,2,1,2,3,1,1,1,9,9,9,0,0,9,2,21,221,99,99,1,255428,755161,144.258333333333
2014034912,1,4,0,,,,,66,0,299,,14,2014,8,30,4,1,2,2,2,3,0,2,1,4,3,1,1,1,9,9,9,0,0,9,2,23,235,99,99,1,212070,727993,370.809523809524
2014035181,1,3,0,,,,,65,0,307,3436,11,2014,9,36,4,1,6,2,2,0,3,5,1,3,3,1,1,1,9,9,9,0,0,9,3,32,323,99,99,1,215704,717442,630.244565217391
2014035859,1,4,0,,,,,4,0,1717,,11,2014,8,47,4,1,5,2,3,0,2,5,1,3,4,1,1,1,9,9,9,0,0,9,3,24,324,99,99,1,193842,716531,1199.32894736842
2014036167,2,4,0,,,,,505,0,218,,41,2014,6,68,4,1,5,2,4,3,0,4,1,2,3,1,1,1,9,9,9,0,0,9,7,77,77,99,99,1,201751,668919,449.854166666667
2014036174,1,4,0,,,,,6,0,1758,,11,2014,7,1,4,5,1,2,8,0,2,7,1,3,3,6,1,1,8,2,9,0,0,9,3,32,324,99,99,1,202147,700929,1682.15079365079
2014036631,1,3,0,,,,,65,6524,209,1105,11,2014,5,39,4,1,7,2,2,0,3,5,1,3,3,1,1,1,9,9,9,0,0,9,3,32,323,99,99,1,208326,712108,495.804347826087
2014036816,1,4,0,,,,,9977,0,810,,12,2014,5,30,4,1,4,2,9,9,0,0,0,0,5,11,9,9,9,9,9,0,0,9,2,21,211,99,99,1,254210,793615,49.4583333333333
2014036818,1,4,0,,,,,2,,,,11,2014,2,54,4,1,7,2,7,9,0,0,0,0,5,11,9,9,9,9,9,0,0,9,3,32,324,99,99,3,189381,702561,1343.796875
2014036942,1,4,0,,,,,4,0,2351,,12,2014,7,89,4,5,6,2,3,0,3,4,1,3,3,3,1,1,9,9,9,0,0,9,2,24,245,99,99,1,209106,762891,905.887280701754
2014037035,1,4,0,,,,,2,0,380,,51,2014,5,55,4,1,3,2,3,0,3,6,1,3,3,1,1,1,9,9,9,0,0,9,4,41,411,99,99,1,186482,686709,1849.62760416667
2014037843,1,3,0,,,,,40,1,2779,13,51,2014,11,40,4,1,5,2,3,9,0,0,0,0,5,11,9,9,9,9,9,0,0,9,4,32,432,99,99,1,191146,653847,1020.0569047619
2014038014,2,4,0,,,,,90,0,3090,,43,2014,5,63,4,1,4,2,1,3,0,2,1,3,5,1,1,1,9,9,9,2,2,2,7,77,77,99,99,1,244505,650587,347.038515406162
2014038272,2,4,0,,,,,1,0,834,,43,2014,9,42,1,1,5,2,11,0,2,4,1,3,3,1,1,1,6,9,9,0,0,9,7,76,999,99,99,1,236229,636432,2378.85
2014038287,1,4,0,,,,,80,0,1860,,34,2014,8,77,4,1,6,2,1,3,0,5,1,3,3,1,1,1,9,9,9,1,2,2,6,23,623,99,99,1,207142,564139,131.364583333333
2014038389,1,4,0,,,,,65,0,555,,14,2014,9,19,4,5,4,2,10,2,0,4,1,3,3,5,1,1,9,9,9,0,0,9,2,34,234,99,99,1,236510,729274,839.416213768116
2014038510,1,4,0,,,,,25,0,1860,,34,2014,7,59,4,1,5,2,2,0,3,5,1,2,4,1,1,1,9,9,9,0,0,9,6,62,623,99,99,1,175028,575611,541.663011695906
2014038548,1,4,0,,,,,781,0,142,,12,2014,6,63,4,1,2,2,5,1,0,4,1,2,3,1,1,1,9,9,9,0,0,9,2,24,241,99,99,1,218336,748566,780.649305555556
2014038627,1,4,0,,,,,2211,0,10,,34,2014,7,89,4,5,4,2,8,9,0,0,0,0,5,6,9,9,2,9,9,0,0,9,6,62,622,99,99,1,136134,569512,131.680555555556
2014038660,1,4,0,,,,,31,0,210,,34,2014,11,96,4,5,4,2,19,3,0,4,1,3,3,5,2,2,9,9,9,0,0,9,6,62,623,99,99,1,193679,576774,463.185606060606
2014038668,1,4,0,,,,,4,0,566,,38,2014,6,14,4,5,6,2,9,0,2,5,1,3,4,3,1,1,2,2,9,0,0,9,6,14,614,99,99,1,159326,612282,905.887280701754
2014038831,1,4,0,,,,,4,0,1716,,11,2014,8,47,4,1,5,2,10,0,2,5,1,4,4,1,1,1,9,9,9,0,0,9,3,24,324,99,99,1,193809,716439,1199.32894736842
2014038862,1,4,0,,,,,412,0,200,,20,2014,10,44,1,1,5,2,8,1,0,3,1,3,3,1,1,1,6,4,9,0,0,9,5,52,512,99,99,1,187749,658752,1176.47591145833
2014039167,1,4,0,,,,,4,0,770,,38,2014,4,9,2,5,1,2,8,0,2,5,1,3,3,6,1,1,6,2,9,0,0,9,6,61,611,99,99,1,168499,629733,1158.40197368421
2014039191,1,4,0,,,,,35,0,290,,38,2014,8,65,4,1,7,2,10,3,0,1,1,3,3,1,1,1,9,9,9,0,0,9,6,12,612,99,99,1,187714,611568,177.283783783784
2014039442,1,4,0,,,,,6,0,1061,,52,2014,5,59,4,1,3,2,3,0,2,7,1,3,3,1,1,1,9,9,9,0,0,9,4,32,432,99,99,1,186873,638435,1672.63392857143
2014039655,2,4,0,,,,,1,0,857,,43,2014,9,49,4,1,2,2,3,0,2,4,1,3,3,1,1,1,9,9,9,0,0,9,7,77,77,99,99,1,237544,635072,2285.70972222222
2014039704,1,4,0,,,,,6,0,990,,52,2014,11,87,4,5,7,2,3,9,0,0,0,0,5,6,9,9,9,9,9,0,0,9,6,11,611,99,99,1,184319,632289,1038.36805555556
2014039705,2,4,0,,,,,90,0,3032,,43,2014,5,73,4,1,6,2,5,2,0,4,1,3,3,1,1,1,9,9,9,0,0,9,7,77,77,99,99,1,243702,645158,262.800770308123
2014040476,1,3,0,,,,,2,65,617,91,11,2014,8,51,4,1,6,2,8,9,0,0,0,0,5,11,9,9,8,1,9,0,0,9,3,32,324,99,99,1,190827,708713,1601.39583333333
2014040521,1,4,0,,,,,90,0,1840,,34,2014,7,27,4,1,2,2,10,2,0,4,1,3,3,1,1,1,9,9,9,0,0,9,6,24,624,99,99,1,230480,544330,341.35119047619
2014040952,1,4,0,,,,,85,0,385,,12,2014,8,20,4,5,2,2,3,2,0,2,1,3,3,5,1,1,9,9,9,0,0,9,2,12,212,99,99,1,244336,756971,1037.55632716049
2014041826,1,4,0,,,,,2,0,330,,51,2014,11,74,4,5,3,2,3,0,2,5,0,3,3,5,1,1,9,9,9,0,0,9,4,11,411,99,99,1,184444,682584,1849.62760416667
2014041966,1,4,0,,,,,461,0,59,,20,2014,10,37,4,1,1,2,4,9,0,0,0,0,5,11,9,9,9,9,9,0,0,9,5,52,512,99,99,1,185693,660358,1089.94089147287
2014042085,1,4,0,,,,,3,0,2470,,38,2014,9,23,4,5,7,2,2,1,0,5,1,3,3,6,1,1,9,9,9,0,0,9,6,11,611,99,99,1,179358,629400,311.658227848101
2014042147,1,3,0,,,,,1,20,0,1,20,2014,9,83,4,5,5,2,2,3,0,5,1,4,3,3,1,1,9,9,9,0,0,9,5,51,511,99,99,1,180079,661606,2378.85
