pk_teuna_fikt,sug_tik,THUM_GEOGRAFI,SUG_DEREH,SEMEL_YISHUV,REHOV1,REHOV2,BAYIT,ZOMET_IRONI,KVISH1,KVISH2,KM,ZOMET_LO_IRONI,YEHIDA,SHNAT_TEUNA,HODESH_TEUNA,SHAA,SUG_YOM,YOM_LAYLA,YOM_BASHAVUA,HUMRAT_TEUNA,SUG_TEUNA,HAD_MASLUL,RAV_MASLUL,MEHIRUT_MUTERET,TKINUT,ROHAV,SIMUN_TIMRUR,TEURA,MEZEG_AVIR,PNE_KVISH,SUG_EZEM,MERHAK_EZEM,LO_HAZA,OFEN_HAZIYA,MEKOM_HAZIYA,KIVUN_HAZIYA,MAHOZ,NAFA,EZOR_TIVI,MAAMAD_MINIZIPALI,ZURAT_ISHUV,STATUS_IGUN,X,Y
2014000353,1,1,4,0,,,,,20,0,80,,20,2014,3,3,4,5,2,3,3,0,2,5,1,0,3,3,1,1,9,9,9,0,0,9,5,53,513,99,99,1,177645,658510
2014000360,1,1,1,1200,442,401,,600001,,,,,52,2014,3,3,4,5,6,3,2,3,0,1,1,3,3,3,1,1,9,9,9,0,0,9,4,43,431,0,15,1,201022,646583
2014000361,1,1,4,0,,,,,4,0,660,,38,2014,2,3,4,5,4,3,2,9,0,0,0,0,5,6,9,9,9,9,9,0,0,9,6,61,614,99,99,1,163071,620700
2014000362,1,1,1,8300,307,312,,8510024,,,,,52,2014,1,3,4,5,6,3,2,0,3,1,1,3,3,3,1,1,9,9,9,0,0,9,4,44,442,0,13,1,181489,652595
2014000363,1,1,3,0,,,,,4,3411,568,265,38,2014,2,4,4,5,6,3,2,0,3,4,1,3,3,3,1,1,9,9,9,0,0,9,6,14,614,99,99,1,159401,612408
2014000364,1,1,2,70,6552,,9999,,,,,,38,2014,1,4,4,5,3,3,2,0,3,1,1,2,3,3,1,1,9,9,9,0,0,9,6,61,613,0,13,2,166906,633762
2014000365,1,1,1,3000,733,,,,,,,,61,2014,3,4,4,5,1,3,2,0,3,1,1,2,3,6,1,1,9,9,9,0,0,9,1,11,111,0,12,3,219848,632077
2014000366,1,1,3,0,,,,,66,722,333,9456,14,2014,4,4,4,5,1,3,2,0,3,5,1,5,3,3,1,1,9,9,9,0,0,9,2,23,235,99,99,1,210501,730936
2014000367,1,1,3,0,,,,,864,8655,109,2335,12,2014,3,4,4,5,6,3,2,2,0,4,1,3,3,3,1,1,9,9,9,0,0,9,2,24,243,99,99,1,230299,766131
2014000368,1,1,2,7900,0,,9999,,,,,,51,2014,1,4,4,5,6,3,4,0,3,2,1,4,3,3,1,1,9,9,9,0,0,9,4,42,422,0,13,2,189446,665798
2014000370,1,2,4,0,,,,,,,,,43,2014,3,4,4,5,5,3,8,0,2,5,1,3,3,3,2,2,6,2,9,0,0,9,9,99,999,99,99,9,,
2014000375,1,1,2,8300,175,,4,,,,,,52,2014,1,4,4,5,5,3,10,3,0,1,1,3,4,7,4,1,9,9,9,0,0,9,4,44,442,0,13,3,175508,653694
2014000377,1,1,2,7400,609,,9999,,,,,,51,2014,3,4,4,5,4,1,8,0,3,1,1,3,3,3,1,1,2,2,9,0,0,9,4,41,411,0,13,3,186438,689610
2014000378,1,1,2,534,0,,9999,,,,,,11,2014,3,4,4,5,3,3,8,3,0,2,1,2,3,3,1,1,5,2,9,0,0,9,3,31,311,99,27,2,206374,735859
2014000380,1,1,4,0,,,,,1,0,173,,52,2014,1,4,4,5,4,3,9,0,2,7,0,5,4,3,1,1,9,9,9,0,0,9,4,43,432,99,99,1,193546,652418
2014000381,1,1,4,0,,,,,375,0,130,,61,2014,2,4,4,5,1,3,5,2,0,4,1,4,3,5,1,1,9,9,9,0,0,9,1,11,111,99,99,1,206503,624764
2014000383,1,1,3,0,,,,,444,483,215,2041,51,2014,3,5,1,5,1,3,2,0,3,5,1,3,3,3,1,1,9,9,9,0,0,9,4,42,422,99,99,1,194259,666889
2014000384,1,1,1,6900,420,412,,7290007,,,,,51,2014,4,5,4,5,3,3,2,0,2,1,1,3,3,3,1,1,9,9,9,0,0,9,4,42,421,0,14,1,191169,677080
2014000386,1,1,1,1200,1501,,,,,,,,52,2014,4,5,4,5,3,3,2,1,0,1,1,2,3,3,1,1,9,9,9,0,0,9,4,43,431,0,15,3,196322,644136
2014000387,1,1,1,4000,348,370,,250224,,,,,11,2014,1,5,4,5,1,2,2,0,2,1,1,3,3,3,1,1,9,9,9,0,0,9,3,31,311,0,13,1,200244,747183
2014000389,1,1,2,5000,2562,,9999,,,,,,20,2014,1,5,4,5,6,3,2,0,3,1,1,0,3,3,1,1,9,9,9,0,0,9,5,51,511,0,13,3,180448,663539
2014000393,1,1,4,0,,,,,4,0,1280,,51,2014,4,5,4,5,5,2,3,0,2,5,1,3,3,3,1,1,9,9,9,0,0,9,4,42,421,99,99,1,188654,674341
2014000400,1,1,2,1332,0,,9999,,,,,,12,2014,2,5,4,5,5,3,4,3,0,1,1,1,3,5,1,1,9,9,9,0,0,9,2,24,242,56,45,2,230313,756207
2014000402,1,1,3,0,,,,,40,531,3012,4198,51,2014,2,5,4,5,4,3,5,0,2,5,1,3,3,6,9,1,9,9,9,0,0,9,4,42,421,99,99,1,193234,674619
2014000403,1,1,4,0,,,,,70,0,729,,12,2014,3,5,2,5,7,3,5,2,0,4,1,3,3,6,1,2,9,9,9,0,0,9,2,24,245,99,99,1,214251,763629
2014000404,1,1,2,9000,1296,,10,,,,,,34,2014,3,5,4,5,3,3,7,3,0,1,1,2,3,3,1,1,9,9,9,0,0,9,6,62,623,0,13,1,182496,575283
2014000406,1,1,2,530,0,,9999,,,,,,14,2014,3,5,4,5,2,3,8,3,0,1,1,1,4,8,2,2,3,1,9,0,0,9,2,22,222,99,28,2,237891,749089
2014000409,1,1,2,3000,733,,9999,,,,,,61,2014,3,5,4,5,2,3,8,0,3,1,1,3,3,6,1,1,8,2,9,0,0,9,1,11,111,0,12,3,219848,632077
2014000414,1,1,4,0,,,,,431,0,100,,52,2014,1,5,4,5,3,3,10,0,2,6,0,3,3,3,1,1,9,9,9,0,0,9,4,44,442,99,99,1,177725,652636
2014000418,1,1,2,7900,326,,9999,,,,,,51,2014,2,5,4,5,4,3,11,0,3,1,1,4,4,3,1,3,9,9,9,0,0,9,4,42,422,0,13,3,189720,665027
2014000423,1,1,4,0,,,,,1,0,30,,20,2014,3,5,4,5,4,2,15,1,0,5,1,4,3,3,1,1,9,9,9,0,0,9,5,53,513,99,99,1,182096,659407
2014000433,1,1,1,6500,679,672,,9470004,,,,,11,2014,1,5,4,5,4,3,2,9,0,1,0,3,3,3,1,1,9,9,9,0,0,9,3,32,324,0,15,1,190994,706647
2014000434,1,1,2,5000,934,,20,,,,,,20,2014,2,5,4,5,7,3,4,2,0,1,1,3,3,3,1,2,9,9,9,0,0,9,5,51,511,0,13,1,178800,666068
2014000436,1,1,2,9000,202,,9999,,,,,,34,2014,2,6,4,5,5,3,1,3,0,1,1,3,1,3,1,1,9,9,9,3,2,1,6,62,623,0,13,3,180254,575166
2014000437,1,1,4,0,,,,,2,0,320,,51,2014,3,6,4,5,6,3,1,3,0,1,1,2,4,3,2,2,9,9,9,1,2,1,4,41,411,99,99,1,184324,681601
2014000438,1,1,1,2730,9000,,,,,,,,51,2014,1,6,4,5,6,3,2,0,3,2,0,3,2,3,1,1,3,2,9,0,0,9,4,41,412,0,26,3,200881,687418
2014000439,1,1,2,7600,508,,9999,,,,,,12,2014,1,6,4,5,7,3,2,3,0,1,1,2,3,3,1,1,9,9,9,0,0,9,2,24,246,0,16,3,207048,759345
2014000443,1,1,4,0,,,,,383,0,180,,61,2014,3,6,4,5,6,3,10,2,0,4,1,1,3,5,1,1,9,9,9,0,0,9,1,12,112,99,99,1,194283,623525
2014000446,1,1,2,7400,609,,9999,,,,,,51,2014,4,6,4,5,3,3,8,0,2,3,1,4,3,3,1,1,1,1,9,0,0,9,4,41,411,0,13,3,186438,689610
2014000447,1,1,1,7900,124,129,,9380014,,,,,51,2014,2,6,4,5,2,3,2,0,2,1,1,2,3,3,1,1,9,9,9,0,0,9,4,42,422,0,13,1,188866,666700
2014000448,1,1,2,2720,110,,9999,,,,,,51,2014,1,6,4,5,2,3,7,9,0,1,0,3,1,3,1,1,9,9,9,0,0,9,4,41,412,0,26,3,195010,681872
2014000451,1,1,4,0,,,,,25,0,1450,,34,2014,4,7,4,5,2,1,1,0,4,5,1,3,3,3,1,1,9,9,9,1,2,2,6,62,623,99,99,1,198823,555110
2014000452,1,1,2,2400,243,,5,,,,,,20,2014,1,7,4,5,7,3,1,3,0,1,1,3,3,3,1,1,9,9,7,0,0,9,5,51,512,0,16,1,186740,659775
2014000455,1,1,1,3000,239,4113,,92872248,,,,,61,2014,4,7,3,5,4,3,2,0,3,1,1,3,3,3,1,1,9,9,9,0,0,9,1,11,111,0,12,1,221539,633012
2014000456,1,1,1,6900,309,316,,20003,,,,,51,2014,2,7,4,5,1,3,2,0,2,1,1,3,3,3,1,1,9,9,9,0,0,9,4,42,421,0,14,1,192630,676683
2014000459,1,1,1,70,165,207,,7780008,,,,,38,2014,4,7,4,5,6,2,3,9,0,0,0,0,5,6,9,9,9,9,9,0,0,9,6,61,613,0,13,1,167921,634792
2014000461,1,1,2,510,0,,9999,,,,,,12,2014,2,7,4,5,6,3,4,2,0,1,1,3,3,3,1,1,9,9,9,0,0,9,2,24,241,99,27,2,224714,746160
2014000464,1,1,2,7000,524,,2,,,,,,52,2014,3,7,4,5,1,2,8,3,0,1,1,3,3,3,1,1,2,2,9,0,0,9,4,43,432,0,15,1,189904,650401
2014000469,1,1,2,3000,4453,,9999,,,,,,61,2014,3,7,1,5,1,2,8,1,0,1,1,2,3,3,1,1,2,1,9,0,0,9,1,11,111,0,12,3,218199,636319
2014000480,1,1,4,0,,,,,,,,,34,2014,2,7,4,5,4,2,19,9,0,0,0,0,5,6,9,9,9,9,9,0,0,9,9,99,999,99,99,9,,
2014000483,1,2,4,0,,,,,60,0,640,,43,2014,4,7,1,5,3,3,10,0,2,4,1,3,3,3,1,1,9,9,9,0,0,9,7,77,77,99,99,1,210666,612509
2014000484,1,1,3,0,,,,,4,34,550,263,38,2014,1,7,4,5,6,2,8,0,3,5,1,4,3,3,1,1,1,9,9,0,0,9,6,61,614,99,99,1,158608,610865
2014000485,1,1,1,5000,2465,2309,,14900823,,,,,20,2014,1,7,4,5,2,2,8,1,0,1,1,3,3,3,1,1,8,2,9,0,0,9,5,51,511,0,13,1,179716,661605
2014000486,1,1,3,0,,,,,6,444,1220,4194,51,2014,1,8,4,5,4,3,2,0,3,5,0,4,3,3,1,1,9,9,9,0,0,9,4,31,431,99,99,1,194648,652107
2014000487,1,1,3,0,,,,,40,0,2708,5536,52,2014,2,8,4,5,4,3,2,0,3,4,1,3,3,3,1,1,9,9,9,0,0,9,4,43,432,99,99,1,188446,647521
2014000489,1,1,2,1139,174,,9999,,,,,,12,2014,1,8,4,5,7,3,7,0,2,1,0,3,3,3,1,1,9,9,9,0,0,9,2,24,242,0,16,3,228512,757472
2014000490,1,1,2,7900,424,,9999,,,,,,51,2014,2,8,4,5,2,3,15,0,2,1,1,4,3,3,1,1,6,2,9,0,0,9,4,42,422,0,13,3,190957,665438
2014000491,1,1,2,390,0,,9999,,,,,,12,2014,4,8,4,5,4,3,10,3,0,1,1,1,3,5,1,1,8,4,9,0,0,9,2,24,245,4,32,2,209659,764770
2014000493,1,2,2,3570,112,,2,,,,,,41,2014,4,8,4,5,3,3,2,3,0,1,1,2,3,6,1,1,9,9,9,0,0,9,7,77,777,0,17,1,217471,668008
2014000494,1,1,3,0,,,,,781,,,,11,2014,4,8,4,5,1,3,2,3,0,1,1,1,3,3,1,1,9,9,9,0,0,9,2,24,241,99,99,3,214848,747653
2014000495,1,1,2,9000,101,,9999,,,,,,34,2014,4,8,4,5,1,3,2,3,0,2,1,3,4,3,1,1,9,9,9,0,0,9,6,62,623,0,13,3,181942,574251
2014000499,1,1,2,6000,0,,9999,,,,,,11,2014,2,8,4,5,1,3,8,0,2,1,1,3,3,4,1,1,3,1,9,0,0,9,3,32,324,0,26,2,204157,702852
2014000500,1,1,4,0,,,,,60,0,60,,34,2014,2,8,4,5,4,3,8,9,0,0,0,0,5,6,9,9,6,2,9,0,0,9,6,62,623,99,99,1,185222,575729
2014000501,1,1,2,70,852,,9999,,,,,,38,2014,4,8,1,5,3,3,10,1,0,1,0,5,3,3,1,1,9,9,9,0,0,9,6,61,613,0,13,3,166476,633351
2014000502,1,1,3,0,,,,,4,0,2226,4208,11,2014,4,8,4,5,7,3,2,0,2,3,1,4,4,3,1,1,9,9,9,0,0,9,3,31,311,99,99,1,209061,750594
2014000503,1,1,2,4000,512,,41,,,,,,11,2014,4,8,1,5,2,3,1,3,0,1,1,2,3,3,1,1,9,9,4,8,0,9,3,31,311,0,13,1,199666,747146
2014000504,1,1,4,0,,,,,4,0,690,,38,2014,4,9,4,5,3,1,1,0,2,5,1,3,4,5,1,1,9,9,9,3,2,9,6,14,614,99,99,1,164046,623460
2014000505,1,1,2,6200,402,,57,,,,,,20,2014,2,9,4,5,5,3,1,1,0,1,1,2,3,3,1,1,9,9,9,3,3,2,5,51,513,0,14,1,176144,657827
2014000506,1,1,4,0,,,,,40,0,2465,,38,2014,1,9,4,5,6,1,1,0,2,4,1,4,3,3,1,1,9,9,9,1,2,1,6,61,611,99,99,1,178740,628739
2014000507,1,1,1,3000,970,1172,,16270214,,,,,61,2014,1,9,4,5,2,3,2,0,3,1,1,1,3,3,1,1,9,9,9,0,0,9,1,11,111,0,12,1,219471,632800
2014000508,1,1,1,6600,350,359,,140023,,,,,20,2014,4,9,4,5,3,3,2,1,0,1,1,2,3,6,1,1,9,9,9,0,0,9,5,51,513,0,14,1,179941,657818
2014000509,1,1,1,6900,412,420,,7290007,,,,,51,2014,4,9,4,5,7,3,2,0,3,1,1,3,3,3,1,1,9,9,9,0,0,9,4,42,421,0,14,1,191169,677080
2014000513,1,1,2,154,115,,9999,,,,,,51,2014,4,9,4,5,7,3,5,3,0,1,1,2,3,3,1,1,9,9,9,0,0,9,4,41,411,99,17,3,192690,684802
2014000514,1,1,2,4000,228,,11,,,,,,11,2014,4,9,3,5,5,3,7,1,0,1,1,4,4,3,1,1,9,9,9,0,0,9,3,31,311,0,13,1,206368,748850
2014000521,1,1,2,2730,0,,9999,,,,,,51,2014,2,9,4,5,6,3,8,3,0,1,1,2,3,6,1,1,5,1,9,0,0,9,4,41,412,0,26,2,200789,685696
2014000523,1,1,1,6200,219,202,,68870022,,,,,20,2014,2,9,4,5,6,3,8,3,0,1,1,2,1,6,1,1,8,1,9,0,0,9,5,51,513,0,14,1,176255,659836
2014000527,1,1,2,8300,347,,1,,,,,,52,2014,1,9,4,5,2,3,11,1,0,1,1,2,3,3,1,1,9,9,9,0,0,9,4,44,442,0,13,3,182321,653141
2014000529,1,1,2,5000,2465,,2,,,,,,20,2014,2,9,4,5,3,3,11,1,0,5,1,3,3,3,1,1,9,9,9,0,0,9,5,51,511,0,13,3,179705,661550
2014000531,1,1,2,469,6501,,9999,,,,,,52,2014,1,9,4,5,6,3,1,3,0,1,1,5,3,3,1,1,9,9,9,0,0,9,4,44,441,99,17,2,182664,641269
2014000533,1,1,4,0,,,,,4,0,1749,,11,2014,4,9,2,5,1,3,3,0,2,3,1,3,4,3,1,1,9,9,9,0,0,9,3,32,322,99,99,1,194341,719564
2014000536,1,1,1,7200,103,235,,7500001,,,,,52,2014,1,10,4,5,6,2,1,0,3,2,1,3,3,3,1,1,9,9,9,1,1,2,4,44,442,0,16,1,181204,649359
2014000539,1,1,2,8800,0,,9999,,,,,,12,2014,2,10,4,5,1,3,9,3,0,1,1,1,3,5,1,1,8,1,9,0,0,9,2,24,241,0,26,2,216414,745705
2014000542,1,1,2,267,0,,9999,,,,,,20,2014,2,10,4,5,6,3,11,0,2,5,1,0,3,6,1,1,9,9,9,0,0,9,5,51,511,99,35,2,183291,677034
2014000543,1,1,1,5000,2215,1301,,13090533,,,,,20,2014,3,10,4,5,7,2,2,0,1,1,1,4,3,3,1,1,9,9,9,0,0,9,5,51,511,0,13,1,178477,663114
2014000544,1,1,3,0,,,,,40,4233,2649,731,52,2014,1,10,4,5,6,1,3,0,3,5,1,3,3,3,1,1,9,9,9,0,0,9,4,44,441,99,99,1,184386,643751
2014000548,1,1,1,6900,302,327,,7730004,,,,,51,2014,2,7,4,5,6,3,2,2,0,1,1,3,3,3,1,1,9,9,9,0,0,9,4,42,421,0,14,1,191755,676718
2014000562,1,1,1,4000,1206,621,,17050412,,,,,11,2014,2,11,4,5,1,2,8,0,3,1,1,3,3,3,1,1,2,4,9,0,0,9,3,31,311,0,13,1,199169,743455
2014000567,1,1,2,6000,0,,9999,,,,,,11,2014,1,11,4,5,4,3,10,0,2,1,0,3,4,3,1,1,9,9,9,0,0,9,3,32,324,0,26,2,204157,702852
2014000575,1,1,1,5000,1040,1037,,8520346,,,,,20,2014,3,11,4,5,3,3,2,0,3,1,1,0,3,3,1,1,9,9,9,0,0,9,5,51,511,0,13,1,179538,664772
2014000577,1,1,2,5000,627,,50,,,,,,20,2014,3,11,4,5,6,3,2,1,0,1,1,2,3,3,1,2,9,9,9,0,0,9,5,51,511,0,13,1,178673,664883
2014000578,1,1,2,447,0,,9999,,,,,,51,2014,2,11,4,5,2,3,2,0,3,5,1,2,3,6,1,1,9,9,9,0,0,9,4,41,411,18,32,2,190474,691308
2014000580,1,1,4,0,,,,,431,0,160,,52,2014,4,11,4,5,3,3,8,0,1,4,1,3,3,3,1,1,6,2,9,0,0,9,4,44,442,99,99,1,182688,649709
2014000583,1,1,1,8600,108,408,,150117,,,,,20,2014,4,11,4,5,7,3,4,3,0,1,1,4,3,3,1,1,9,9,9,0,0,9,5,51,512,0,14,1,181680,665858
2014000584,1,1,4,0,,,,,4,0,2300,,12,2014,4,11,4,5,7,3,4,3,0,5,1,5,3,3,1,1,9,9,9,0,0,9,2,24,246,99,99,1,209364,757903
2014000585,1,1,3,0,,,,,553,562,80,4080,51,2014,3,12,4,5,7,3,2,0,3,5,1,3,3,3,1,1,9,9,9,0,0,9,4,41,411,99,99,1,192247,685328
2014000587,1,1,2,5000,2959,,31,,,,,,20,2014,1,12,4,5,4,2,11,3,0,1,1,2,3,3,1,1,9,9,9,0,0,9,5,51,511,0,13,1,182206,661758
2014000589,1,1,2,6600,110,,9999,,,,,,20,2014,4,12,4,5,7,3,8,0,1,1,1,3,3,3,1,1,2,2,9,0,0,9,5,51,513,0,14,3,180870,659346
2014000590,1,1,1,7400,308,304,,150023,,,,,51,2014,2,12,4,5,6,3,11,0,4,1,1,3,3,3,1,1,9,9,9,0,0,9,4,41,411,0,13,1,186651,693558
2014000592,1,1,1,4000,309,323,,8050132,,,,,11,2014,2,12,4,5,2,3,11,1,0,1,1,2,4,3,1,1,9,9,9,0,0,9,3,31,311,0,13,1,200849,746215
2014000602,1,1,2,9100,500,,2,,,,,,12,2014,1,13,4,5,1,3,4,3,0,1,1,2,3,3,1,1,9,9,9,0,0,9,2,24,245,0,15,1,208977,766536
2014000604,1,1,4,0,,,,,85,0,37,,12,2014,3,13,4,5,7,2,5,0,3,5,1,5,3,3,1,1,9,9,9,0,0,9,2,46,246,99,99,1,211560,757946
2014000605,1,1,2,3000,4804,,9999,,,,,,61,2014,3,13,4,5,4,3,7,2,0,1,1,2,3,3,1,1,9,9,9,0,0,9,1,11,111,0,12,3,223792,635970
2014000607,1,2,4,0,,,,,5,0,330,,41,2014,3,13,1,5,1,3,8,3,0,6,1,3,1,3,1,1,6,2,9,0,0,9,7,77,77,99,99,1,212244,667893
2014000610,1,1,4,0,,,,,854,0,64,,12,2014,2,13,4,5,6,3,8,2,0,4,1,3,3,3,1,1,6,2,9,0,0,9,2,24,242,99,99,1,225999,760623
2014000612,1,1,4,0,,,,,465,0,60,,52,2014,1,13,4,5,6,3,10,9,0,4,0,2,3,3,1,1,9,9,9,0,0,9,7,77,77,99,99,1,201333,660493
2014000614,1,1,3,0,,,,,6,531,1450,4195,51,2014,2,13,4,5,4,3,10,0,2,7,1,4,3,3,1,1,9,9,9,0,0,9,4,21,421,99,99,1,196320,671832
2014000620,1,1,4,0,,,,,79,0,20,,11,2014,1,13,4,5,7,3,11,0,3,4,0,3,3,3,1,9,9,9,9,0,0,9,3,31,311,99,99,1,210808,749710
2014000621,1,2,2,3760,9000,,26,,,,,,41,2014,2,13,4,5,2,3,15,2,0,4,1,3,3,3,1,1,9,9,9,0,0,9,7,77,777,99,18,2,199514,670878
2014000622,1,1,2,469,135,,55,,,,,,52,2014,4,13,3,5,4,2,15,3,0,1,1,3,3,3,1,2,9,9,9,0,0,9,4,44,441,99,17,1,183230,641058
2014000624,1,1,4,0,,,,,5,0,120,,51,2014,2,13,4,5,7,3,3,9,0,0,0,0,5,6,9,9,9,9,9,0,0,9,4,22,422,99,99,1,192529,669447
2014000625,1,1,1,3000,1307,1368,,23880254,,,,,61,2014,4,14,3,5,4,2,1,0,3,1,1,4,3,3,1,1,9,9,9,1,3,1,1,11,111,0,12,1,217445,629300
2014000627,1,1,1,9000,1076,1096,,15220312,,,,,34,2014,4,14,1,5,2,3,2,3,0,1,1,2,3,3,1,1,8,1,9,0,0,9,6,62,623,0,13,1,178272,572034
2014000629,1,1,4,0,,,,,70,0,590,,12,2014,4,14,2,5,2,3,8,0,3,5,1,4,2,3,1,1,6,9,9,0,0,9,2,24,241,99,99,1,216160,751400
2014000631,1,1,1,8300,925,134,,10270315,,,,,52,2014,2,14,4,5,3,3,2,0,3,2,1,3,3,6,1,1,9,9,9,0,0,9,4,44,442,0,13,1,177767,654860
2014000633,1,1,1,7100,1020,1115,,10800246,,,,,38,2014,4,14,3,5,7,3,8,0,1,3,1,3,3,3,1,1,2,1,9,0,0,9,6,61,614,0,14,1,159672,619418
2014000635,1,1,4,0,,,,,443,0,110,,52,2014,3,14,4,5,4,3,8,0,3,5,1,5,3,3,2,2,6,1,9,0,0,9,4,43,431,99,99,1,199460,648510
2014000636,1,1,2,4000,811,,90,,,,,,11,2014,2,14,4,5,4,3,8,0,3,1,1,3,3,3,1,1,5,2,9,0,0,9,3,31,311,0,13,1,198886,746705
2014000637,1,1,1,5000,1040,934,,9110323,,,,,20,2014,2,15,4,5,7,3,2,0,3,1,1,0,3,3,1,1,9,9,9,0,0,9,5,51,511,0,13,1,179552,665853
2014000638,1,1,2,5000,2155,,9999,,,,,,20,2014,2,15,4,5,7,3,2,1,0,1,1,0,3,3,1,1,9,9,9,0,0,9,5,51,511,0,13,3,178007,661193
2014000639,1,1,1,3000,101,126,,9520123,,,,,61,2014,2,15,4,5,6,3,2,2,0,1,1,3,3,3,1,1,9,9,9,0,0,9,1,11,111,0,12,1,220877,633100
2014000640,1,2,3,0,,,,,60,437,960,7222,43,2014,3,15,4,5,4,3,2,2,0,4,0,3,3,3,1,1,9,9,9,0,0,9,7,77,77,99,99,1,224951,640199
2014000641,1,1,2,4000,210,,9999,,,,,,11,2014,4,15,4,5,3,3,2,3,0,1,1,3,3,3,1,1,9,9,9,0,0,9,3,31,311,0,13,3,205484,747085
2014000642,1,1,1,5000,1540,1555,,11840612,,,,,20,2014,4,15,1,5,2,3,2,0,3,1,1,5,3,3,1,1,9,9,9,0,0,9,5,51,511,0,13,1,180373,664530
2014000649,1,1,3,0,,,,,67,6,128,9387,11,2014,1,15,4,5,6,3,8,0,2,7,0,4,3,5,1,1,3,1,9,0,0,9,3,22,322,99,99,1,204760,724003
2014000650,1,1,3,0,,,,,79,,,,11,2014,1,15,4,5,4,3,8,9,0,0,0,0,5,6,9,9,6,1,9,0,0,9,2,24,241,99,99,3,219387,742827
2014000655,1,2,4,0,,,,,55,0,137,,41,2014,4,15,3,5,4,3,10,2,0,4,1,2,3,3,1,1,9,9,9,0,0,9,7,77,77,99,99,1,200973,677065
2014000656,1,1,4,0,,,,,1,0,30,,20,2014,4,15,4,5,7,3,10,1,0,5,1,5,4,3,1,1,9,9,9,0,0,9,5,53,513,99,99,1,182096,659407
2014000661,1,1,1,5000,1352,1620,,18630532,,,,,20,2014,1,15,4,5,6,2,2,0,3,1,1,4,3,3,1,1,9,9,9,0,0,9,5,51,511,0,13,1,177459,662709
2014000662,1,1,1,7400,532,526,,440033,,,,,51,2014,3,15,4,5,7,3,3,3,0,1,1,4,3,3,1,1,9,9,9,0,0,9,4,41,411,0,13,1,186488,691285
2014000664,1,1,2,6900,205,,20,,,,,,51,2014,3,15,4,5,7,3,11,3,0,1,1,2,4,3,1,1,9,9,9,0,0,9,4,42,421,0,14,1,193299,675884
2014000666,1,1,2,6900,309,,9999,,,,,,51,2014,1,15,4,5,3,2,8,0,3,1,1,3,3,3,1,1,2,2,9,0,0,9,4,42,421,0,14,3,192040,676865
2014000668,1,1,1,3000,5404,1883,,92871128,,,,,61,2014,1,16,4,5,4,3,8,0,3,1,1,2,3,3,1,1,8,2,9,0,0,9,1,11,111,0,12,1,221678,629047
2014000670,1,1,2,386,102,,9999,,,,,,51,2014,2,16,4,5,7,3,8,3,0,1,1,2,3,3,1,1,8,4,9,0,0,9,4,41,411,18,32,3,190574,685491
2014000673,1,1,2,5000,2235,,17,,,,,,20,2014,4,17,4,5,6,3,1,1,0,1,1,3,3,3,1,1,9,9,7,0,0,9,5,51,511,0,13,1,179387,662961
2014000674,1,1,1,6100,830,818,,67750100,,,,,20,2014,3,17,4,5,1,3,2,0,2,1,1,3,3,3,1,1,9,9,9,0,0,9,5,51,512,0,14,1,184414,664786
2014000675,1,1,3,0,,,,,4,5,1228,323,20,2014,1,17,4,5,7,3,2,0,3,3,1,4,3,3,1,1,9,9,9,0,0,9,5,51,511,99,99,1,186556,670189
2014000676,1,1,2,5000,829,,9999,,,,,,20,2014,1,17,4,5,7,3,2,0,3,1,1,0,3,3,1,1,9,9,9,0,0,9,5,51,511,0,13,3,180280,665852
2014000677,1,1,1,5000,1506,1555,,11920611,,,,,20,2014,1,17,4,5,3,3,2,3,0,1,1,3,3,6,1,1,9,9,9,0,0,9,5,51,511,0,13,1,179727,663713
2014000679,1,1,2,5000,2562,,17,,,,,,20,2014,2,17,4,5,6,3,2,3,0,1,1,3,3,3,1,1,9,9,9,0,0,9,5,51,511,0,13,1,179997,663639
2014000680,1,1,1,6200,208,210,,7580021,,,,,20,2014,3,17,4,5,7,3,2,1,0,1,1,2,3,3,1,1,9,9,9,0,0,9,5,51,513,0,14,1,175866,659515
2014000681,1,1,1,5000,1352,2213,,18800532,,,,,20,2014,2,17,4,5,7,3,2,3,0,1,1,2,3,3,1,1,9,9,9,0,0,9,5,51,511,0,13,1,178092,662961
2014000688,1,1,4,0,,,,,40,0,2612,,52,2014,2,17,4,5,3,3,8,1,0,1,1,2,3,3,1,1,6,9,9,0,0,9,4,44,441,99,99,1,181916,640902
2014000690,1,1,4,0,,,,,40,0,2210,,38,2014,2,17,4,5,2,3,9,0,2,5,1,3,3,3,1,1,9,9,9,0,0,9,6,12,612,99,99,1,177782,606094
2014000691,1,1,2,7900,6630,,9999,,,,,,51,2014,2,17,4,5,3,3,10,1,0,1,1,2,3,6,1,1,9,9,9,0,0,9,4,42,422,0,13,2,191175,666262
2014000695,1,1,1,5000,1439,1441,,24350531,,,,,20,2014,4,17,2,5,1,3,4,3,0,1,1,3,3,3,1,1,9,9,9,0,0,9,5,51,511,0,13,1,177630,663381
2014000696,1,1,4,0,,,,,2,0,950,,11,2014,4,17,3,5,7,3,8,3,0,6,1,4,3,5,1,1,6,4,9,0,0,9,3,21,321,99,99,1,195868,740316
2014000698,1,1,4,0,,,,,79,0,245,,14,2014,3,18,1,5,1,3,5,3,0,4,1,4,3,5,1,1,9,9,9,0,0,9,2,25,237,99,99,1,227310,737101
